Data_padrao;Regiao;Valor
2012-06-01;Sistemas Isolados;225707.0
2012-06-01;Sudeste/C.Oeste;5879248.0
2012-06-01;Sul;1490069.5
2012-06-01;TOTAL RESIDENCIAL;9604889.5
2012-07-01;Nordeste;1516633.0
2012-07-01;Norte;412013.0
2012-07-01;Sistemas Isolados;219838.0
2012-07-01;Sudeste/C.Oeste;5621867.0
2012-07-01;Sul;1503946.07
2012-07-01;TOTAL RESIDENCIAL;9274297.07
2012-08-01;Nordeste;1551458.0
2012-08-01;Norte;438745.0
2012-08-01;Sistemas Isolados;227162.0
2012-08-01;Sudeste/C.Oeste;5847070.0
2012-08-01;Sul;1557201.85
2012-08-01;TOTAL RESIDENCIAL;9621636.85
2012-09-01;Nordeste;1530266.0
2012-09-01;Norte;443658.0
2012-09-01;Sistemas Isolados;232672.0
2012-09-01;Sudeste/C.Oeste;6031234.0
2012-09-01;Sul;1510699.22
2012-09-01;TOTAL RESIDENCIAL;9748529.22
2012-10-01;Nordeste;1596405.0
2012-10-01;Norte;454832.0
2012-10-01;Sistemas Isolados;239951.0
2012-10-01;Sudeste/C.Oeste;6007635.0
2012-10-01;Sul;1489158.07
2012-10-01;TOTAL RESIDENCIAL;9787981.07
2012-11-01;Nordeste;1622262.0
2012-11-01;Norte;457322.0
2012-11-01;Sistemas Isolados;247703.0
2012-11-01;Sudeste/C.Oeste;6345654.0
2012-11-01;Sul;1566444.17
